source_id,target_id,role
22081,3e3a5c9d54,Muenzherr
22083,76ed927186,Muenzherr
22084,226734bc3c,Dargestellte/r
22084,3897651556,Dargestellte/r
22084,226734bc3c,Muenzherr
22084,3897651556,Muenzherr
22087,b74c82f12b,Muenzmeister (MM Nz)
22087,65c71349ff,Muenzherr
22087,dfbd609aaf,Muenzherr
22091,afd289e0c4,Muenzmeister (MM Nz)
22091,84c92da0bb,Muenzherr
22092,afd289e0c4,Muenzmeister (MM Nz)
22092,84c92da0bb,Muenzherr
22093,afd289e0c4,Muenzmeister (MM Nz)
22093,84c92da0bb,Muenzherr
22094,afd289e0c4,Muenzmeister (MM Nz)
22094,84c92da0bb,Muenzherr
22095,afd289e0c4,Muenzmeister (MM Nz)
22095,84c92da0bb,Muenzherr
22096,afd289e0c4,Muenzmeister (MM Nz)
22096,84c92da0bb,Muenzherr
22097,afd289e0c4,Muenzmeister (MM Nz)
22097,84c92da0bb,Muenzherr
22098,afd289e0c4,Muenzmeister (MM Nz)
22098,84c92da0bb,Muenzherr
22099,afd289e0c4,Muenzmeister (MM Nz)
22099,84c92da0bb,Muenzherr
22100,afd289e0c4,Muenzmeister (MM Nz)
22100,84c92da0bb,Muenzherr
22101,afd289e0c4,Muenzmeister (MM Nz)
22101,84c92da0bb,Muenzherr
22102,afd289e0c4,Muenzmeister (MM Nz)
22102,84c92da0bb,Muenzherr
22103,afd289e0c4,Muenzmeister (MM Nz)
22103,84c92da0bb,Muenzherr
22104,afd289e0c4,Muenzmeister (MM Nz)
22104,84c92da0bb,Muenzherr
22105,f081e35c01,Muenzmeister (MM Nz)
22105,84c92da0bb,Muenzherr
22106,c28cb8315c,Muenzmeister (MM Nz)
22106,84c92da0bb,Muenzherr
22122,371c3fc140,Dargestellte/r
22122,371c3fc140,Muenzherr
22123,c28cb8315c,Muenzmeister (MM Nz)
22123,84c92da0bb,Muenzherr
22124,c28cb8315c,Muenzmeister (MM Nz)
22124,84c92da0bb,Muenzherr
22125,c28cb8315c,Muenzmeister (MM Nz)
22125,84c92da0bb,Muenzherr
22126,c28cb8315c,Muenzmeister (MM Nz)
22126,84c92da0bb,Muenzherr
22127,c28cb8315c,Muenzmeister (MM Nz)
22127,84c92da0bb,Muenzherr
22128,c28cb8315c,Muenzmeister (MM Nz)
22128,84c92da0bb,Muenzherr
22129,84c92da0bb,Muenzherr
22130,84c92da0bb,Muenzherr
22132,84c92da0bb,Muenzherr
22133,84c92da0bb,Muenzherr
22134,84c92da0bb,Muenzherr
22135,84c92da0bb,Muenzherr
22136,84c92da0bb,Muenzherr
22137,84c92da0bb,Muenzherr
22138,84c92da0bb,Muenzherr
22139,84c92da0bb,Muenzherr
22140,84c92da0bb,Muenzherr
22141,84c92da0bb,Muenzherr
22142,84c92da0bb,Muenzherr
22143,84c92da0bb,Muenzherr
22144,84c92da0bb,Muenzherr
22145,84c92da0bb,Muenzherr
22146,84c92da0bb,Muenzherr
22147,84c92da0bb,Muenzherr
22148,84c92da0bb,Muenzherr
22149,84c92da0bb,Muenzherr
22150,84c92da0bb,Muenzherr
22151,84c92da0bb,Muenzherr
22152,84c92da0bb,Muenzherr
22153,84c92da0bb,Muenzherr
22154,84c92da0bb,Muenzherr
22155,84c92da0bb,Muenzherr
22156,84c92da0bb,Muenzherr
22157,84c92da0bb,Muenzherr
22158,84c92da0bb,Muenzherr
22159,84c92da0bb,Muenzherr
22160,84c92da0bb,Muenzherr
22161,84c92da0bb,Muenzherr
22162,84c92da0bb,Muenzherr
22163,84c92da0bb,Muenzherr
22164,84c92da0bb,Muenzherr
22165,84c92da0bb,Muenzherr
22166,84c92da0bb,Muenzherr
22167,84c92da0bb,Muenzherr
22251,ebed947a92,Dargestellte/r
22321,ebed947a92,Dargestellte/r
22321,a96401c42e,Dargestellte/r
22321,ac6a2ccd62,Strategos
22322,ebed947a92,Dargestellte/r
22322,a96401c42e,Dargestellte/r
22322,ac6a2ccd62,Strategos
22323,a96401c42e,Dargestellte/r
22323,ebed947a92,Dargestellte/r
22323,ac6a2ccd62,Strategos
22422,82993df79b,Dargestellte/r
22423,82993df79b,Dargestellte/r
22478,42229ba8c1,Dargestellte/r
22478,805666a5bb,Duumvir
22478,761f729a17,Duumvir
22480,84c92da0bb,Muenzherr
22482,84c92da0bb,Muenzherr
22485,84c92da0bb,Muenzherr
22487,84c92da0bb,Muenzherr
22490,84c92da0bb,Muenzherr
22491,84c92da0bb,Muenzherr
22492,84c92da0bb,Muenzherr
22493,84c92da0bb,Muenzherr
22496,84c92da0bb,Muenzherr
22498,84c92da0bb,Muenzherr
22500,84c92da0bb,Muenzherr
22502,84c92da0bb,Muenzherr
22504,84c92da0bb,Muenzherr
22506,84c92da0bb,Muenzherr
22508,84c92da0bb,Muenzherr
22512,84c92da0bb,Muenzherr
22514,84c92da0bb,Muenzherr
22515,84c92da0bb,Muenzherr
22516,84c92da0bb,Muenzherr
22523,84c92da0bb,Muenzherr
22525,84c92da0bb,Muenzherr
22527,84c92da0bb,Muenzherr
22530,84c92da0bb,Muenzherr
22532,84c92da0bb,Muenzherr
22534,84c92da0bb,Muenzherr
22536,84c92da0bb,Muenzherr
22538,84c92da0bb,Muenzherr
22542,84c92da0bb,Muenzherr
22543,84c92da0bb,Muenzherr
22544,84c92da0bb,Muenzherr
22545,84c92da0bb,Muenzherr
22546,84c92da0bb,Muenzherr
22547,84c92da0bb,Muenzherr
22548,84c92da0bb,Muenzherr
22549,84c92da0bb,Muenzherr
22550,84c92da0bb,Muenzherr
22551,84c92da0bb,Muenzherr
22552,84c92da0bb,Muenzherr
22553,84c92da0bb,Muenzherr
22554,84c92da0bb,Muenzherr
22555,84c92da0bb,Muenzherr
22556,84c92da0bb,Muenzherr
22557,84c92da0bb,Muenzherr
22558,84c92da0bb,Muenzherr
22559,84c92da0bb,Muenzherr
22560,84c92da0bb,Muenzherr
22561,84c92da0bb,Muenzherr
22562,84c92da0bb,Muenzherr
22563,84c92da0bb,Muenzherr
22564,84c92da0bb,Muenzherr
22565,84c92da0bb,Muenzherr
22566,84c92da0bb,Muenzherr
22567,84c92da0bb,Muenzherr
22568,84c92da0bb,Muenzherr
22569,84c92da0bb,Muenzherr
22570,84c92da0bb,Muenzherr
22571,84c92da0bb,Muenzherr
22572,84c92da0bb,Muenzherr
22573,84c92da0bb,Muenzherr
22574,84c92da0bb,Muenzherr
22575,84c92da0bb,Muenzherr
22576,84c92da0bb,Muenzherr
22577,84c92da0bb,Muenzherr
22578,84c92da0bb,Muenzherr
22579,84c92da0bb,Muenzherr
22580,84c92da0bb,Muenzherr
22581,84c92da0bb,Muenzherr
22613,a96401c42e,Dargestellte/r
22613,ebed947a92,Dargestellte/r
22613,b46405de72,Dargestellte/r
22613,7c347d2210,Strategos
22614,b46405de72,Dargestellte/r
22614,a96401c42e,Dargestellte/r
22614,ebed947a92,Dargestellte/r
22614,7c347d2210,Strategos
22750,9dfdab781b,Dargestellte/r
22779,a96401c42e,Dargestellte/r
22779,6ccf0b2139,Dargestellte/r
22779,2e8e30318f,Magistrat (Ant)
23004,b46405de72,Dargestellte/r
23010,84c92da0bb,Muenzherr
23013,84c92da0bb,Muenzherr
23015,84c92da0bb,Muenzherr
23017,84c92da0bb,Muenzherr
23020,84c92da0bb,Muenzherr
23022,84c92da0bb,Muenzherr
23024,84c92da0bb,Muenzherr
23025,84c92da0bb,Muenzherr
23027,84c92da0bb,Muenzherr
23030,84c92da0bb,Muenzherr
23033,84c92da0bb,Muenzherr
23036,84c92da0bb,Muenzherr
23039,b46405de72,Dargestellte/r
23041,84c92da0bb,Muenzherr
23043,84c92da0bb,Muenzherr
23047,84c92da0bb,Muenzherr
23048,84c92da0bb,Muenzherr
23050,84c92da0bb,Muenzherr
23053,84c92da0bb,Muenzherr
23056,84c92da0bb,Muenzherr
23058,84c92da0bb,Muenzherr
23059,84c92da0bb,Muenzherr
23061,84c92da0bb,Muenzherr
23063,84c92da0bb,Muenzherr
23065,84c92da0bb,Muenzherr
23068,84c92da0bb,Muenzherr
23070,84c92da0bb,Muenzherr
23073,84c92da0bb,Muenzherr
23076,84c92da0bb,Muenzherr
23079,84c92da0bb,Muenzherr
23080,84c92da0bb,Muenzherr
23084,84c92da0bb,Muenzherr
23090,84c92da0bb,Muenzherr
23092,84c92da0bb,Muenzherr
23095,84c92da0bb,Muenzherr
23098,84c92da0bb,Muenzherr
23100,84c92da0bb,Muenzherr
23102,84c92da0bb,Muenzherr
23104,84c92da0bb,Muenzherr
23251,371c3fc140,Dargestellte/r
23251,371c3fc140,Muenzherr
23252,65fcd2c2e7,Dargestellte/r
23253,84c92da0bb,Muenzherr
23254,84c92da0bb,Muenzherr
23255,84c92da0bb,Muenzherr
23256,84c92da0bb,Muenzherr
23257,84c92da0bb,Muenzherr
23258,84c92da0bb,Muenzherr
23259,84c92da0bb,Muenzherr
23260,84c92da0bb,Muenzherr
23261,84c92da0bb,Muenzherr
23262,84c92da0bb,Muenzherr
23263,84c92da0bb,Muenzherr
23264,84c92da0bb,Muenzherr
23265,84c92da0bb,Muenzherr
23266,84c92da0bb,Muenzherr
23267,84c92da0bb,Muenzherr
23268,84c92da0bb,Muenzherr
23269,84c92da0bb,Muenzherr
23270,84c92da0bb,Muenzherr
23271,84c92da0bb,Muenzherr
23272,84c92da0bb,Muenzherr
23273,84c92da0bb,Muenzherr
23274,84c92da0bb,Muenzherr
23275,84c92da0bb,Muenzherr
23277,84c92da0bb,Muenzherr
23278,84c92da0bb,Muenzherr
23279,84c92da0bb,Muenzherr
23280,84c92da0bb,Muenzherr
23281,84c92da0bb,Muenzherr
23282,84c92da0bb,Muenzherr
23283,84c92da0bb,Muenzherr
23284,84c92da0bb,Muenzherr
23285,84c92da0bb,Muenzherr
23286,84c92da0bb,Muenzherr
23287,84c92da0bb,Muenzherr
23288,84c92da0bb,Muenzherr
23289,84c92da0bb,Muenzherr
23290,84c92da0bb,Muenzherr
23291,84c92da0bb,Muenzherr
23292,84c92da0bb,Muenzherr
23293,84c92da0bb,Muenzherr
23294,84c92da0bb,Muenzherr
23295,84c92da0bb,Muenzherr
23296,84c92da0bb,Muenzherr
23297,84c92da0bb,Muenzherr
23298,84c92da0bb,Muenzherr
23299,84c92da0bb,Muenzherr
23300,84c92da0bb,Muenzherr
23301,84c92da0bb,Muenzherr
23302,84c92da0bb,Muenzherr
23303,84c92da0bb,Muenzherr
23304,84c92da0bb,Muenzherr
23305,84c92da0bb,Muenzherr
23306,84c92da0bb,Muenzherr
23307,84c92da0bb,Muenzherr
23308,84c92da0bb,Muenzherr
23309,84c92da0bb,Muenzherr
23310,84c92da0bb,Muenzherr
23311,84c92da0bb,Muenzherr
23312,84c92da0bb,Muenzherr
23313,84c92da0bb,Muenzherr
23314,84c92da0bb,Muenzherr
23315,84c92da0bb,Muenzherr
23316,84c92da0bb,Muenzherr
23317,84c92da0bb,Muenzherr
23318,84c92da0bb,Muenzherr
23319,84c92da0bb,Muenzherr
23320,84c92da0bb,Muenzherr
23321,84c92da0bb,Muenzherr
23343,f3fb809bd4,Muenzherr
23385,ebed947a92,Dargestellte/r
23400,1b0296934d,Dargestellte/r
23400,1b0296934d,Muenzherr
23407,a96401c42e,Dargestellte/r
23409,55afcc308a,Dargestellte/r
23427,bcbda42661,Muenzherr
23440,bcbda42661,Muenzherr
23470,bcbda42661,Muenzherr
23471,bcbda42661,Muenzherr
23484,bcbda42661,Muenzherr
23495,bcbda42661,Muenzherr
23500,bcbda42661,Muenzherr
23500,f1364b4b31,Kronschatzmeister
23509,bcbda42661,Dargestellte/r
23509,bcbda42661,Muenzherr
23509,f1364b4b31,Kronschatzmeister
23510,bcbda42661,Muenzherr
23510,07a545d5df,Muenzpächter (MP)
23510,f1364b4b31,Kronschatzmeister
23514,bcbda42661,Muenzherr
23514,07a545d5df,Muenzpächter (MP)
23514,f1364b4b31,Kronschatzmeister
23516,bcbda42661,Muenzherr
23516,07a545d5df,Muenzpächter (MP)
23516,f1364b4b31,Kronschatzmeister
23525,bcbda42661,Muenzherr
23525,07a545d5df,Muenzpächter (MP)
23525,f1364b4b31,Kronschatzmeister
23532,a96401c42e,Muenzherr
23533,a96401c42e,Muenzherr
23535,bcbda42661,Muenzherr
23535,07a545d5df,Muenzpächter (MP)
23535,f1364b4b31,Kronschatzmeister
23538,bcbda42661,Muenzherr
23538,07a545d5df,Muenzpächter (MP)
23538,f1364b4b31,Kronschatzmeister
23543,bcbda42661,Muenzherr
23543,07a545d5df,Muenzpächter (MP)
23543,f1364b4b31,Kronschatzmeister
23655,84c92da0bb,Muenzherr
23658,c2eb447954,Muenzmeister (MM Nz)
23658,84c92da0bb,Muenzherr
23664,c2eb447954,Muenzmeister (MM Nz)
23664,84c92da0bb,Muenzherr
23666,c2eb447954,Muenzmeister (MM Nz)
23666,84c92da0bb,Muenzherr
23670,c2eb447954,Muenzmeister (MM Nz)
23670,84c92da0bb,Muenzherr
23672,c2eb447954,Muenzmeister (MM Nz)
23672,84c92da0bb,Muenzherr
23675,2b054103b6,Muenzmeister (MM Nz)
23675,84c92da0bb,Muenzherr
23681,2b054103b6,Muenzmeister (MM Nz)
23681,84c92da0bb,Muenzherr
23682,c2eb447954,Muenzmeister (MM Nz)
23682,84c92da0bb,Muenzherr
23686,c2eb447954,Muenzmeister (MM Nz)
23686,84c92da0bb,Muenzherr
23687,c2eb447954,Muenzmeister (MM Nz)
23687,84c92da0bb,Muenzherr
23689,c2eb447954,Muenzmeister (MM Nz)
23689,84c92da0bb,Muenzherr
23692,c2eb447954,Muenzmeister (MM Nz)
23692,84c92da0bb,Muenzherr
23695,c2eb447954,Muenzmeister (MM Nz)
23695,84c92da0bb,Muenzherr
23697,c2eb447954,Muenzmeister (MM Nz)
23697,84c92da0bb,Muenzherr
23703,c2eb447954,Muenzmeister (MM Nz)
23703,84c92da0bb,Muenzherr
23706,c2eb447954,Muenzmeister (MM Nz)
23706,84c92da0bb,Muenzherr
23707,c2eb447954,Muenzmeister (MM Nz)
23707,84c92da0bb,Muenzherr
23708,bcbda42661,Muenzherr
23708,07a545d5df,Muenzpächter (MP)
23708,f1364b4b31,Kronschatzmeister
23709,c2eb447954,Muenzmeister (MM Nz)
23709,84c92da0bb,Muenzherr
23711,c2eb447954,Muenzmeister (MM Nz)
23711,84c92da0bb,Muenzherr
23713,c2eb447954,Muenzmeister (MM Nz)
23713,84c92da0bb,Muenzherr
23718,bcbda42661,Muenzherr
23718,07a545d5df,Muenzpächter (MP)
23718,f1364b4b31,Kronschatzmeister
23719,c2eb447954,Muenzmeister (MM Nz)
23719,84c92da0bb,Muenzherr
23721,c2eb447954,Muenzmeister (MM Nz)
23721,84c92da0bb,Muenzherr
23723,c2eb447954,Muenzmeister (MM Nz)
23723,84c92da0bb,Muenzherr
23726,c2eb447954,Muenzmeister (MM Nz)
23726,84c92da0bb,Muenzherr
23736,c2eb447954,Muenzmeister (MM Nz)
23736,84c92da0bb,Muenzherr
23739,84c92da0bb,Muenzherr
23740,bcbda42661,Muenzherr
23740,07a545d5df,Muenzpächter (MP)
23740,f1364b4b31,Kronschatzmeister
23747,84c92da0bb,Muenzherr
23748,84c92da0bb,Muenzherr
23749,84c92da0bb,Muenzherr
23750,84c92da0bb,Muenzherr
23752,84c92da0bb,Muenzherr
23754,84c92da0bb,Muenzherr
23758,84c92da0bb,Muenzherr
23761,84c92da0bb,Muenzherr
23762,84c92da0bb,Muenzherr
23765,84c92da0bb,Muenzherr
23768,84c92da0bb,Muenzherr
23770,84c92da0bb,Muenzherr
23773,84c92da0bb,Muenzherr
23776,84c92da0bb,Muenzherr
23778,84c92da0bb,Muenzherr
23782,84c92da0bb,Muenzherr
23783,bcbda42661,Muenzherr
23783,07a545d5df,Muenzpächter (MP)
23783,f1364b4b31,Kronschatzmeister
23785,84c92da0bb,Muenzherr
23786,84c92da0bb,Muenzherr
23787,84c92da0bb,Muenzherr
23790,84c92da0bb,Muenzherr
23796,84c92da0bb,Muenzherr
23799,84c92da0bb,Muenzherr
23805,84c92da0bb,Muenzherr
23806,84c92da0bb,Muenzherr
23914,b46405de72,Dargestellte/r
23914,b46405de72,Muenzherr
24015,64a129eaf8,Muenzherr
24015,27a7805aad,Kronschatzmeister
24016,f3fb809bd4,Dargestellte/r
24016,f3fb809bd4,Muenzherr
24017,f3fb809bd4,Dargestellte/r
24017,f3fb809bd4,Muenzherr
24018,6d591ce0b2,Consul
24018,c2e822a58e,Consul
24019,6d591ce0b2,Consul
24019,c2e822a58e,Consul
24020,6d591ce0b2,Consul
24020,c2e822a58e,Consul
24032,a96401c42e,Dargestellte/r
24032,a96401c42e,Muenzherr
24042,99ececbeda,Dargestellte/r
24042,99ececbeda,Muenzherr
24042,f9b109a0f6,Muenzdirektor (MD)
24062,99ececbeda,Dargestellte/r
24062,f9b109a0f6,Muenzmeister (MM Nz)
24062,84c92da0bb,Muenzherr
24101,99ececbeda,Dargestellte/r
24101,99ececbeda,Muenzherr
24101,f9b109a0f6,Muenzdirektor (MD)
24114,99ececbeda,Dargestellte/r
24114,99ececbeda,Muenzherr
24114,f9b109a0f6,Muenzdirektor (MD)
24123,99ececbeda,Dargestellte/r
24123,99ececbeda,Muenzherr
24123,dc9c90c142,Muenzdirektor (MD)
24127,99ececbeda,Dargestellte/r
24127,99ececbeda,Muenzherr
24127,f9b109a0f6,Muenzdirektor (MD)
24131,99ececbeda,Dargestellte/r
24131,99ececbeda,Muenzherr
24131,f9b109a0f6,Muenzdirektor (MD)
24136,99ececbeda,Dargestellte/r
24136,99ececbeda,Muenzherr
24136,f9b109a0f6,Muenzdirektor (MD)
24146,f59527910f,Muenzherr
24146,2926bdfaa7,Stempelschneider
24253,10a4504b69,Muenzherr
24254,afd289e0c4,Muenzmeister (MM Nz)
24254,84c92da0bb,Muenzherr
24257,afd289e0c4,Muenzmeister (MM Nz)
24257,84c92da0bb,Muenzherr
24258,afd289e0c4,Muenzmeister (MM Nz)
24258,84c92da0bb,Muenzherr
24259,afd289e0c4,Muenzmeister (MM Nz)
24259,84c92da0bb,Muenzherr
24260,afd289e0c4,Muenzmeister (MM Nz)
24260,84c92da0bb,Muenzherr
24261,84c92da0bb,Muenzherr
24264,84c92da0bb,Muenzherr
24265,84c92da0bb,Muenzherr
24266,cc1cb4e772,Muenzmeister (MM Nz)
24266,63c3b06274,Muenzherr
24271,84c92da0bb,Muenzherr
24273,84c92da0bb,Muenzherr
24274,84c92da0bb,Muenzherr
24277,84c92da0bb,Muenzherr
24279,84c92da0bb,Muenzherr
24281,84c92da0bb,Muenzherr
24285,84c92da0bb,Muenzherr
24287,84c92da0bb,Muenzherr
24291,84c92da0bb,Muenzherr
24294,84c92da0bb,Muenzherr
24297,84c92da0bb,Muenzherr
24298,84c92da0bb,Muenzherr
24299,84c92da0bb,Muenzherr
24300,84c92da0bb,Muenzherr
24301,84c92da0bb,Muenzherr
24302,84c92da0bb,Muenzherr
24303,84c92da0bb,Muenzherr
24304,84c92da0bb,Muenzherr
24306,84c92da0bb,Muenzherr
24309,84c92da0bb,Muenzherr
24313,84c92da0bb,Muenzherr
24316,84c92da0bb,Muenzherr
24318,84c92da0bb,Muenzherr
24322,84c92da0bb,Muenzherr
24323,84c92da0bb,Muenzherr
24324,84c92da0bb,Muenzherr
24326,84c92da0bb,Muenzherr
24327,84c92da0bb,Muenzherr
24332,84c92da0bb,Muenzherr
24339,afd289e0c4,Muenzmeister (MM Nz)
24339,84c92da0bb,Muenzherr
24347,afd289e0c4,Muenzmeister (MM Nz)
24347,84c92da0bb,Muenzherr
24351,afd289e0c4,Muenzmeister (MM Nz)
24351,84c92da0bb,Muenzherr
24354,84c92da0bb,Muenzherr
24355,84c92da0bb,Muenzherr
24356,84c92da0bb,Muenzherr
24357,84c92da0bb,Muenzherr
24358,84c92da0bb,Muenzherr
24359,84c92da0bb,Muenzherr
24360,84c92da0bb,Muenzherr
24361,84c92da0bb,Muenzherr
24362,84c92da0bb,Muenzherr
24363,84c92da0bb,Muenzherr
24364,84c92da0bb,Muenzherr
24365,84c92da0bb,Muenzherr
24366,84c92da0bb,Muenzherr
24367,84c92da0bb,Muenzherr
24368,84c92da0bb,Muenzherr
24369,84c92da0bb,Muenzherr
24370,84c92da0bb,Muenzherr
24371,84c92da0bb,Muenzherr
24372,84c92da0bb,Muenzherr
24373,84c92da0bb,Muenzherr
24374,84c92da0bb,Muenzherr
24375,84c92da0bb,Muenzherr
24376,84c92da0bb,Muenzherr
24377,84c92da0bb,Muenzherr
24378,84c92da0bb,Muenzherr
24379,84c92da0bb,Muenzherr
24380,84c92da0bb,Muenzherr
24381,84c92da0bb,Muenzherr
24382,84c92da0bb,Muenzherr
24383,84c92da0bb,Muenzherr
24384,84c92da0bb,Muenzherr
24385,84c92da0bb,Muenzherr
24386,84c92da0bb,Muenzherr
24387,84c92da0bb,Muenzherr
24388,84c92da0bb,Muenzherr
24390,371c3fc140,Dargestellte/r
24390,371c3fc140,Muenzherr
24392,9a408de49b,Muenzmeister (MM Nz)
24392,b57f5c8f4b,Muenzherr
24394,b440a07b42,Muenzmeister (MM Nz)
24395,a82d7d4426,Muenzmeister (MM Nz)
24396,b440a07b42,Muenzmeister (MM Nz)
24399,d05b4a904f,Dargestellte/r
24399,d5a5d53337,Dargestellte/r
24399,b440a07b42,Muenzmeister (MM Nz)
24399,d05b4a904f,Muenzherr
24400,81ddcdde0d,Muenzherr
24400,ffcbe31b04,Muenzdirektor (MD)
24401,1552ec0ac6,Dargestellte/r
24401,1552ec0ac6,Muenzherr
24401,1bfec3e312,Stempelschneider
24402,7a1ad4d6a4,Dargestellte/r
24402,5892b0d978,Muenzmeister (MM Nz)
24402,7a1ad4d6a4,Muenzherr
24403,99ececbeda,Dargestellte/r
24403,99ececbeda,Muenzherr
24404,f6d90ec615,Muenzmeister (MM Nz)
24404,b4b8332fa5,Muenzherr
24405,e37fd069d3,Muenzherr
24405,bc20d1edd2,Muenzherr
24406,16ceb19dfd,Dargestellte/r
24406,cf88ba4063,Muenzwardein (MW)
24406,6bf84eeabb,Muenzherr
24406,36cc51fc06,Stempelschneider
24407,d485d22fc7,Muenzmeister (MM Nz)
24407,d962c86087,Muenzherr
24409,ad71323072,Dargestellte/r
24409,57bc86d26a,Muenzmeister (MM Nz)
24409,ad71323072,Muenzherr
24410,8f8979eadb,Dargestellte/r
24410,8f8979eadb,Muenzherr
24410,42bc304c18,Stempelschneider
24411,4d8e6e53b8,Muenzmeister (MM Nz)
24411,d3df869727,Muenzherr
24412,6106a6804e,Muenzmeister (MM Nz)
24412,8e11cb826e,Muenzherr
24414,edc90dafe3,Dargestellte/r
24414,30ef898653,Muenzmeister (MM Nz)
24414,edc90dafe3,Muenzherr
24419,6fde9a1fd8,Dargestellte/r
24419,6fde9a1fd8,Muenzherr
24420,30ef898653,Muenzmeister (MM Nz)
24420,edc90dafe3,Muenzherr
24421,6c9ce62a2a,Muenzherr
24422,c7e573cbef,Dargestellte/r
24422,c7e573cbef,Muenzherr
24423,b7bdbd88ce,Dargestellte/r
24423,b7bdbd88ce,Muenzherr
24424,8460f4ff52,Dargestellte/r
24424,8460f4ff52,Muenzherr
24425,819576755e,Dargestellte/r
24425,819576755e,Muenzherr
24426,3f11199fe5,Dargestellte/r
24426,22dc5fb80f,Muenzmeister (MM Nz)
24426,3f11199fe5,Muenzherr
24427,4acdbf4f4e,Dargestellte/r
24427,afd289e0c4,Muenzmeister (MM Nz)
24427,4acdbf4f4e,Muenzherr
24428,b285bce695,Dargestellte/r
24428,b285bce695,Muenzherr
24429,2d2466fe7d,Stempelschneider
24429,b5d191ac8c,Stempelschneider
24430,f2e6b6e9f3,Dargestellte/r
24430,f2e6b6e9f3,Muenzherr
24430,813895aafe,Stempelschneider
24431,741c14c8c6,Dargestellte/r
24431,741c14c8c6,Muenzherr
24432,00ca8c357c,Dargestellte/r
24432,00ca8c357c,Muenzherr
24433,d542009f66,Muenzmeister (MM Nz)
24433,f49b6af133,Stempelschneider
24482,ebed947a92,Dargestellte/r
24703,08b129bfd9,Dargestellte/r
24703,08b129bfd9,Muenzherr
24706,47f9e74135,Muenzherr
24820,86c48c8a21,Muenzmeister (MM Nz)
24820,f4d8771c98,Muenzherr
24821,86c48c8a21,Muenzmeister (MM Nz)
24821,f4d8771c98,Muenzherr
24822,86c48c8a21,Muenzmeister (MM Nz)
24822,f4d8771c98,Muenzherr
24823,86c48c8a21,Muenzmeister (MM Nz)
24823,f4d8771c98,Muenzherr
24824,86c48c8a21,Muenzmeister (MM Nz)
24824,f4d8771c98,Muenzherr
24825,f4d8771c98,Dargestellte/r
24825,86c48c8a21,Muenzmeister (MM Nz)
24825,f4d8771c98,Muenzherr
24826,f4d8771c98,Dargestellte/r
24826,709e21a3ac,Muenzmeister (MM Nz)
24826,f4d8771c98,Muenzherr
24827,f4d8771c98,Dargestellte/r
24827,709e21a3ac,Muenzmeister (MM Nz)
24827,f4d8771c98,Muenzherr
24828,f4d8771c98,Dargestellte/r
24828,709e21a3ac,Muenzmeister (MM Nz)
24828,f4d8771c98,Muenzherr
24829,f4d8771c98,Dargestellte/r
24829,709e21a3ac,Muenzmeister (MM Nz)
24829,f4d8771c98,Muenzherr
24830,f4d8771c98,Dargestellte/r
24830,86c48c8a21,Muenzmeister (MM Nz)
24830,f4d8771c98,Muenzherr
24837,b25f88f948,Dargestellte/r
24837,b25f88f948,Muenzherr
24841,b25f88f948,Dargestellte/r
24841,b25f88f948,Muenzherr
24866,b25f88f948,Dargestellte/r
24866,b25f88f948,Muenzherr
24875,b25f88f948,Dargestellte/r
24875,b25f88f948,Muenzherr
24877,b25f88f948,Dargestellte/r
24877,b25f88f948,Muenzherr
24915,b25f88f948,Dargestellte/r
24915,b25f88f948,Muenzherr
25070,b25f88f948,Dargestellte/r
25070,b25f88f948,Muenzherr
25071,b25f88f948,Dargestellte/r
25071,b25f88f948,Muenzherr
25072,b25f88f948,Dargestellte/r
25072,b25f88f948,Muenzherr
25073,b25f88f948,Dargestellte/r
25073,b25f88f948,Muenzherr
25074,b25f88f948,Dargestellte/r
25074,b25f88f948,Muenzherr
25075,b25f88f948,Dargestellte/r
25075,b25f88f948,Muenzherr
25076,b25f88f948,Dargestellte/r
25076,b25f88f948,Muenzherr
25077,b25f88f948,Dargestellte/r
25077,b25f88f948,Muenzherr
25078,b25f88f948,Dargestellte/r
25078,b25f88f948,Muenzherr
25079,b25f88f948,Dargestellte/r
25079,b25f88f948,Muenzherr
25080,b25f88f948,Dargestellte/r
25080,b25f88f948,Muenzherr
25081,b25f88f948,Dargestellte/r
25081,b25f88f948,Muenzherr
25082,b25f88f948,Dargestellte/r
25082,b25f88f948,Muenzherr
25083,b25f88f948,Dargestellte/r
25083,b25f88f948,Muenzherr
25084,b25f88f948,Dargestellte/r
25084,b25f88f948,Muenzherr
25090,b25f88f948,Dargestellte/r
25090,b25f88f948,Muenzherr
25091,b25f88f948,Dargestellte/r
25091,b25f88f948,Muenzherr
25092,b25f88f948,Dargestellte/r
25092,b25f88f948,Muenzherr
25093,b25f88f948,Dargestellte/r
25093,b25f88f948,Muenzherr
25094,b25f88f948,Dargestellte/r
25094,b25f88f948,Muenzherr
25095,b25f88f948,Dargestellte/r
25095,b25f88f948,Muenzherr
25096,b25f88f948,Dargestellte/r
25096,b25f88f948,Muenzherr
25097,b25f88f948,Dargestellte/r
25097,b25f88f948,Muenzherr
25098,b25f88f948,Dargestellte/r
25098,b25f88f948,Muenzherr
25099,b25f88f948,Dargestellte/r
25099,b25f88f948,Muenzherr
25100,b25f88f948,Dargestellte/r
